tweet,label
"होइन, होइन, होइन, होइन, होइन, होइन, होइन, होइन, होइन।",1
कार्ना मलको इतिहास र उनको आफ्नै योगदान १० अज्ञात सञ्जालमा जसका राजनीति २० घण्टामा प्रसारित हुनेछन् अज्ञात छन्। मेरो चुनौती सञ्जालमा लेख्नुभन्दा पहिले कार्ना मलको योगदान अध्ययन गर्नुहोस्।,1
"भुटानी प्रधानमन्त्रीकी छोरीलाई मेयरको पदमा जित्न बर्मा प्रधानमन्त्री आफैले राज्य शक्ति उपकरण, संसाधन र साधनको दुरुपयोगभन्दा बढी नै अनैतिक र भ्रष्ट व्यवहार हुन सक्दैन। यस्तो उममेदोरालाई मतदान गर्दा उसको शहर र जनतामा दुःख उत्पन्न हुन्छ।",1
"देश यस्ता अन्धा मूर्खहरूद्वारा धेरै खतरामा पर्दछ जो आदर्शहरू पछाडि छोडेर एउटै अंग्रेजी, एउटै WFP र एउटै माओवादीहरूसँग अन्त्य गर्दछन्।",1
चुनावलाई मनोरंजक बनाउन राजेंद्र महतोले सत्तारूढ दलहरूसँग एकजुट भए,1
यो पहिलो पटक म एउटा राज्यमा रहेको छु जहाँ म एउटा राज्यमा रहेको छु जहाँ म एउटा राज्यमा रहेको छु जहाँ म एउटा राज्यमा रहेको छु जहाँ म एउटा राज्यमा रहेको छु।,1
संसद र पार्टीमा पर्याप्त चर्चा बिना पश्चिमी भारतलाई हिर्काउँन गलत होइन।,1
अहिले नेपालको अर्थमा रोगी पक्षबाहेक कुनै स्वतन्त्र प्रत्यायोजन छैन। रोगी पक्ष र रोगी प्रत्यायोजनबाट देश बचाउनुहोस्।,1
"परिणामस्वरूप, लोकशाहीको मृत्युको छायाँ देखियो ।",1
मेरो नेपाल काङ्ग्रेस पीपल्स पार्टीतर्फ अगाडि बढिरहेको छ। यो बिपीआईको रुख जस्तै हो। बिपीआईको सन्देश हो। यो यस्तो पार्टी चलाउने जस्तै हो। यो एउटा सर्पलाई दूधले हिर्काउने जस्तै हो।,1
"पार्टीले कङ्ग्रेसमा २३ स्थान, स्थानीय चुनावमा १२१ स्थान, स्थानीय चुनावमा ५८ स्थान र स्थानीय चुनावमा ३१ स्थान जित्यो ।",1
"म माफ गर्नुहोस्, म माफ गर्नुहोस्, म माफ गर्नुहोस् ।",1
"साम्यवादी हुनु लज्जित होइन। आज तपाईँको आफ्नै पार्टी थियो, एउटा चुनाव प्रतीक, र तपाईँका समर्थकहरू थिए। तर आज, गठबन्धनको नाममा, कङ्ग्रेसमा भएको चुनावमा, तपाईँलाई मतदान गर्न लज्जित हुन आवश्यक परेन, तर म लज्जित थिएँ।",1
म अहिले पार्टी छोड्नेछु। त्यसपछि तपाईँले पार्टीको सभापति र उपाध्यक्ष हुनेछौ।,1
"ऊनी पनि भिन्न छ। रूख र सूर्यले आफ्ना सबै नानीहरूलाई विदेशमा पठाउन सक्छन्, तर तिनीहरूले ड्रागनलाई सोधेर मतहरू किनेका छन्।",1
"""हो, हामी सबै अन्य राष्ट्रहरूभन्दा बलिया छौं,"" उहाँले भन्नुभयो। ""हामी सबै अन्य राष्ट्रहरूभन्दा बलिया छौं,"" उहाँले भन्नुभयो। ""कङ्ग्रेस अन्य राष्ट्रहरूभन्दा बलिया छ,"" उहाँले भन्नुभयो। ""हामी सबै अन्य राष्ट्रहरूभन्दा बलिया छौं।",1
उनले विशेष रूपले भारतीय प्रजातान्त्रिक दल (भारत प्रजातान्त्रिक दल (भारत प्रजातान्त्रिक दल (भारत प्रजातान्त्रिक दल) (भारत प्रजातान्त्रिक दल (भारत प्रजातान्त्रिक दल) (भारत प्रजातान्त्रिक दल) (भारत प्रजातान्त्रिक दल (भारत प्रजातान्त्रिक दल) (भारत प्रजातान्त्रिक दल) (भारत प्रजातान्त्रिक दल) (भारत प्रजातान्त्रिक दल) (भारत प्रजातान्त्रिक दल) (भारत प्रजातान्त्रिक दल) (भारत प्रजातान्त्रिक दल) (भारत प्रजातान्त्रिक दल) (भारत प्रजातान्त्रिक दल) (भारत प्रजातान्त्रिक दल) (भारत प्रजातान्त्रिक दल) (भारत प्रजातान्त्रिक दल) (भारत प्रजातान्त्रिक दल) (भारत प्रजातान्त्रिक दल) (भारत प्रजातान्त्रिक दल) (भारत प्रजातान्त्रिक दल) (भारत प्रजातान्त्रिक दल,1
म एउटा सच्ची र सचेतक पाठक बन्न चाहन्छु। अब म एक हप्ताका लागि ट्रोल बन्नु पर्दछ।,1
"दुई हप्ता बितिसकेको छैन जब तपाईँको राष्ट्रपति र प्रधानमन्त्री रेल स्टेसन उद्घाटन गर्न लज्जित भए तापनि वाइपेले समाजवादलाई एक लाइनबाट अर्को लाइनमा, एक लाइनबाट अर्को लाइनमा, एक लाइनबाट अर्को लाइनमा उडिरहेको भन्दै तुरही बजाएको दुई वर्ष बितिसकेको छ ।",1
नेपाली कांग्रेसले राज्य व्यवस्थाको २७ वर्षका लागि क शर्मा ओलीलाई दुर्व्यवहार गर्यो,1
world. kgm,1
"बुजुम्बुरा, मेयरको प्रत्यायोजनकी पत्नीलाई प्रहरी नियन्त्रणको अधीनमा मतदाताहरूलाई पैसा वितरणको आरोप लगाइयो ।",1
"त्यस समयमा एदेन देशमा, राजाको देशमा, अर्थ-व्यवस्थाको सेवकको देशमा, राज्यपालको देशमा, राज्यपालको देशमा, राज्यपालको देशमा, राज्यपालको देशमा, राज्यपालको देशमा, राज्यपालको देशमा, राज्यपालको देशमा, राज्यपालको देशमा, राज्यपालको देशमा, राज्यपालको देशमा, राज्यपालको देशमा,",1
कङ्ग्रेसका अधिकारकर्मीहरूलाई चेतावनी: निष्पक्ष मतदानले हाँसोको थुप्रोमा राष्ट्रिय दुर्घटनाहरू निम्त्याउन सक्छ,1
म संसदबाहेक कसैलाई पनि मत दिने छैन। म कसैलाई पनि मत दिने छैन।,1
कङ्ग्रेसका लागि यसभन्दा बढी असहनीय के हुन सक्छ? प्रधानमन्त्रीको सभापतिले देशमा यति धेरै उत्पीडन निम्त्यायो ।,1
मेयरले यस्तो कुरालाई मन पराउँदैन,1
सरकारले एउटा योजना सुरु गरेको छ र समाचारपत्र हरेक पटक बढिरहेको छ। कङ्ग्रेसको सरकारले अर्को नयाँ योजना सुरु गरेको छ।,1
"यदि म देखाइरहेको बहाना प्रतिनिधिले एउटै पदमा दोस्रो कार्यकालका लागि प्रत्याशी नबनाउने व्यवस्था गर्दैन भने, पक्षहरू विघटनको दिशामा हिड्नेछन् र अराम-यारामका विकृत राजनीति भ्रष्टताको शक्तिको रूपमा स्थापित हुनेछन्, खानपालकेले अन्यलाई स्वीकार गर्न अस्वीकार गर्छ।",1
"kandides should ask if they can get a train ticket, get a ship, get gas from a pipeline, get gas from home to home, get a job, get a house, get a job",1
"यसले देशलाई अफ्रिकामा पनि लैजाने छैन, उनले budžetaलाई प्रजातान्त्रिकताका लागि भोकाएका मानिसहरूलाई पठाउने छैन, उनले अब्दुल्लाहको सिंहासनमा २३ स्थान हेर्न चाहँदैनन्, एक स्थानले कर्नाल्लामा शक्ति नष्ट गर्नेछ भन्ने कुरा भन्नुहुन्छ, वा पार्टीलाई २० भागमा विभाजन गरेर ४० को थ्रेसहोल्ड हटाउन, वा देशलाई विजयतर्फ डोर्याउनु हुन्न भन्ने कुरा भन्नुहुन्छ ।",1
तर ओलिको नेतृत्वमा नेपालको जातीय कट्टरता मासान गाटमा पुर्याइएको थियो। अब देशको हरेक मानिस जातिको बारेमा बोल्नु लज्जित छ।,1
"कुकुरको बच्चाको आँखाहरू ३० दिन भित्र खुला हुन्छन्, तर नेपालीहरूको आँखाहरू ३० वर्षका छन्, तर अझै खुला छैनन्।",1
"स्वतन्त्र हुन कठीन छ, केदारजी।",1
"म यो सन्धिलाई मन पराउँदैन, तर मैले यसलाई विरूद्ध कुरा गरेको छु। कृपया म चाँडै कार्य गर्नेछु।",1
"चिट्वान, कङ्ग्रेसका संगीतकार sherryले हामीलाई mayor wins बनाउँदछ",1
गाउँमा हाम्रा अग्रज काका र टुडाका अशोक बिन्डासका प्रत्यायोजनहरूले सरकारको अध्यक्षपदमा उभिएका छन् र तिनीहरू स्वयं आनन्द लिन्छन्।,1
शासक पार्टी नेपाली कांग्रेसले राष्ट्रपति के. शर्मालाई राम्रो शासन र विकासको बाटोमा उभिरहेको आरोप लगाएको छ ।,1
"होइन, यो डाल्सलको उत्तरदायित्व जस्तो देखिदैन, र सुन्दरको असफलताका लागि उत्तरदायी हुन भन्याको अस्वीकारको तर्क के हो र उसले सफल मेयर बन्न मन पराउँछ भन्ने तर्क के हो?",1
राष्ट्रिय नेताहरू कार्यसूचीमा छन्। हाम्रो मामिलामा अझै पनि डालाइ ल्यामाले लडाइँ गर्नेहरूको मूर्खता त्यागेर सरकारलाई ध्वंश गर्न अभ्यास गरिरहेको छ। अहिले नेपाली जनतालाई मतदानमा जानुपर्छ। एक व्यक्तिसँग प्रचार रणनीति भएको व्यक्तिको लागि मतदान गर्नुहोस्। एक व्यक्तिसँग पार्टी कर्मचारी नभएका व्यक्तिको लागि मतदान गर्नुहोस्।,1
"चुनावको परिणामले कङ्ग्रेससँग साम्यवादिता र सहकारिताका लागि शिक्षा थिएन। जनवरीको चुनावभन्दा पहिला, जब नेपाल मिनरल नेतृत्वले नयाँ नेतृत्व लियो र साम्यवादितालाई पुनर्गठित गर्यो, कङ्ग्रेस लेकेन्टेरियन सहकारितातर्फ फर्क्यो।",1
"स्थानीय सरकार ५ वर्षसम्म एक रूखको बिमारी जस्तै चलिरहेको छ। यदि हामी अहिले मतदान जित्छौं भने, यो हाम्रो अधिकार हो अर्को पाँच वर्षका लागि गठबन्धनका लागि जीवन र काम गर्ने। त्यहाँ मतदान गर्ने ठाउँ छ।",1
"सहयोग खोपिनेछ, उटामा आधारित सहयोग मतदानपत्रहरूद्वारा छाँटिनेछ, नPAD सहयोग धेरै ठाउँहरूमा हराइनेछ, ""वाचक शिक्षा बिना श्यामश्वेत खानु"" घोषणा भस्मिनेछ, र एक पटक फेरि मैले देशमा कोही पनि सूर्य देख्न सक्ने छैन भन्ने गहिरो विश्लेषण गरेको छु ।",1
"एक साम्यवादी भए पछि, उनी अखेल राशपोको जस्तै आफ्नै भाषा बोल्छन् र अभ्यास गर्दछन्।",1
सेन्याका छोरा गांधीले भारतको ऐतिहासिक कांग्रेसलाई नेतृत्व गर्ने पार्टीको चिहान खोप्दैछन् मानौ उनी खाडलमा छन्।,1
प्रामाको कुर्सीमा बस्नु र रेल उठाउनुको साटोमा सभापति जोले उहाँलाई राजनीतिक स्थितिलाई ध्यान दिनु भने।,1
सरकारका लागि बाँकी रहेको एक मात्र कुरा बादलहरूबाट छुटकारा पाउन हो ।,1
गाउँमा के भइरहेको छ? काङ्ग्रेसको थैलो लुट्नेहरू माओवादीहरूसँग मिलेर देश लुट्दैछन्? हामी अनुसन्धान गरौं।,1
Mada Kamal Oli Your mouth has not taken the name of Ganeshman Singh Where you are in thirst for the post where Ganeshman Singh has left the post of prime minister His children have never changed their minds You have jumped from the country to the country like Hananya,1
"जब नेपाली मानिसहरू आफ्नो देवताहरूको ढोकामा आएर चुनाव गर्न आए, तिनीहरू हिजोसम्म आफ्नो हातले शोक मनाइरहेका थिए। आज तिनीहरू आफ्ना गीत गाइरहेका छन्।",1
मेरो टाइगर कङ्ग्रेस कम्युनिस्ट-क्रान्तिकारी माओइवादी सहसंधि सबैका लागि साझा प्लेटफर्म हो । म सोच्दछु तपाईँ धेरै भन्नु भएको छैन । म जान्दछु तपाईँ धेरै भन्नु भएको छैन ।,1
"यो विद्रोहीहरूको एउटा गठबन्धन हो जसले आफ्नै मतदान केन्द्रमा जित्नेछ, मानिसहरूले अरू मत झूटो गर्न आउँदा लुक्नेछन् र मतपत्रहरू झूटो गर्न आउँने छैनन् भन्ने चाहन्छन्।",1
"म समझौताको विरूद्ध छु । समझौताको प्रतिवेदन सोमबार, जनवरीमा हुन्छ ।",1
"उनी जे भन्दैछन् त्यो रामसीको गठबन्धन होइन, यो भीडको गठबन्धन पनि हो। कङ्ग्रेसका सदस्यको चेतनाको स्तर हेर्नुहोस्।",1
चीतवान कांग्रेसले रामचंद्र र कांग्रेसका लागि दौडिरहने युरानोरकी छोरी जिताअन हइटमा आउने प्रतिनिधिमण्डलको चुनावको आयोजन गर्ने उद्देश्य के हो?,1
आजसम्म नेपालीहरूलाई मुक्त गर्न माग गर्ने आतंकवादीहरूले हामीलाई बताएका छन् कि नेपालीहरू कति वर्षसम्म मरेका छन्।,1
सन् १९४८ देखि आजसम्म नेपाली कांग्रेसले नेपाली जनता र देशका लागि एक मात्र महत्वपूर्ण कार्य गरेको छ।,1
सत्तारूढ коалицияको चुनावको बारेमा इन्डेरा राज महतोको व्यंग्य,1
भारतपुरमा नेपालको कांग्रेस र माओवादीहरू नष्ट हुनेछन्। सबै विश्वासी नेपाली तथा आदिवासी तथा विदेशी शक्ति केन्द्रहरूले उनलाई समर्थन गर्नुपर्छ।,1
"अहिलेसम्मको मतदानको परिणामले देखाएको छ कि बाँकी देशसँग बाँकी रहेको दल एक्लै लडेको छ, र जे भए पनि, गायकले देशको माओवाद र समाजवादका लागि राम्रो ढाल निर्माण गर्न सफल भएको छ ।",1
"मलाई डर छ कि म उहाँको लागि मतदान गर्ने छैन किनभने उनी सरकारी कर्मचारीको रूपमा गरेका सबै कार्यहरू अनुसूचित गरिएका छन् । जब मेरो सहकर्मीले एउटा कलम भएको मित्रलाई सोधे, उनले भने, ""पूर्व पश्चिम कसरी एकसाथ मिल्दछ?"" उनले भने, ""राजनीतिमा उस्तै हुनेछ ।""",1
म राम्रो क्यारेक्टरको खोजीमा छु,1
"हानुमान कान र तीन मिडियाले प्राप्त गरेको सबै परिणामहरूमा सबै भन्दा अगाडि देखिन्छन्। यदि ए विजेता भए, तब तिनीहरूले प्राप्त गरेको सबै परिणामहरू होइनन्।",1
"पार्टीले भोलि चुनाव जित्छ, भोलि त्यही हुन्छ",1
तथा नेपालकी प्रधानमन्त्री तथा कांग्रेसका सभापतिले के.पी.को तानाशाहीलाई रोक्न तिनीहरू एकजुट भएका छन् भन्ने बताए ।,1
सङ्गठन हारेको कारण १ कमजोर मुद्दा २ बालिया विरुद्ध सङ्गठनको मनोवैज्ञानिक हार ३ बहुदलीय बहुदलीय नेता बहु-हिती ४ लाप्पा मतदानमा लोप्पाको विपत्ति ५ पक्ष-पक्षीय gridlock ६ गैर-वाचकहरूको सङ्ख्या धेरै हुन सक्छ ७ धेरै मत रद्द गरिएको छ ८ लाप्पा मतदानमा यो समस्या छैन ।,1
"जीवन दिन दिन चाँडै खराब हुँदै जान्छ, नेपाली चलचित्रहरू जस्तै।",1
"नेपालमा बा एक प्रमुख सेवक हुन्, विशेष गरी जालाल जस्तै।",1
"यदि राजनीतिमा नैतिकता र ईमान्दारी नै हो भने, आज सभापतित्वबाट त्यागेर अन्य सक्षम मानिसहरूलाई नेतृत्व सुम्पेर यो skandalous नोक्सानको नैतिक उत्तरदायित्व लिनुहोस् । परिवर्तन सम्भव छ, तर तपाईँको नेतृत्वमा सम्भव छैन ।",1
केही जसले र्याप गीत भन्न मन पराउँछन् उनी पनि मेयर हुन्,1
कङ्ग्रेसका प्रत्यायोजन भुपेन्द्र कुमार श्रेष्ठ को कङ्ग्रेसिक जिल्ला ६ मा जजजानमा माओवादी केन्द्रका अधिकारकर्मीहरूले गम्भीर रूपले चोट पुर्याए,1
"तुर्की-अफगान पक्षले क्षेत्रीय स्थितिबारे छलफल गरे सायकल बमले दुई Afghans मार्यो, wounds १०",1
"विच्छेद पछि पनि भुपू मायालुको नाम अगाडि आयो, किनभने भुपू काटपुटलीले प्रधानमन्त्री मकुनेलाई सम्मान गर्न असफल भयो र पछाडि छोडियो, तर सूनी चिन्हमा मतदान बाकस परिवर्तन भएको छैन",1
कङ्ग्रेस र माओइवादीले लासी युवा वर्गबाट पनि माओइवादीको लागि मत दिन्छन्। कङ्ग्रेस र माओइवादीले चुनाव जित्दछन्,1
एउटा अदालतको रूपमा मात्र नाउँ राख। एउटा चुनावको रूपमा मात्र नाउँ राख।,1
कङ्ग्रेसकी महिला पी १३ घटनाबारे के भन्छिन्,1
सन् १९६२ देखि अहिले सम्म नेपाली मानिसहरूले वेष्टाकारीको आन्दोलनका नेताहरूलाई चिन्दैनन्। मलाई तिनीहरू गधाहरू जस्तै देखिन्छन्।,1
यदि तपाईंले सरकारलाई भेट्नु भयो भने तपाईं राजा हुनुहुनेछ। यदि तपाईंले कङ्ग्रेसलाई भेट्नु भयो भने तपाईं कङ्ग्रेसको हतियार हुनुहुनेछ।,1
उनले कङ्ग्रेसको नीति स्पष्ट छ भन्ने बताए: पार्टीले आफ्ना निर्वाचित युवाहरूलाई मलेशियामा पठाउँछ र निर्वाचित नभएकाहरूको बजेटलाई रोक्दछ ।,1
राष्ट्रिय समूहलाई संघीय कोषमा ल्याउनु होस् । अग्रणी दूरसंचार कम्पनीलाई संघीय कोषमा ल्याउनु होस् ।,1
हालको राजनीतिक नेता नीतापा पहिले नेपालको राजनीतिमा त्यस्तो मूर्ख थिएनन्।,1
उनी भारतको प्रशंसा गीत गाउँदै हुनुहुन्थ्यो। एउटा मानिसलाई बन्च बजाएर मार्दै गरेको प्रशंसा।,1
"यदि तिमीहरू कोर शहरमा बस्छौ भने, तिमीहरू कङ्ग्रेस र कङ्ग्रेसका सेवक हौ। हामीसँग तिनीहरूले भनेका कुराहरू अनुसार मतदान गर्ने ज्ञान छैन।",1
"partija is not the Maoists, but the Congress has hijacked the declaration",1
अन डङ ह्याङ डेले २४ निब्बीहरूलाई भेला गरेर नेपाली चलचित्रलाई मन पराउनु भनी सोधेसम्म तिनीहरूले चलचित्र हेर्न सक्तैनन्।,1
"बूढो जस्तै बूढो, अर्जु कोमेडी थुक",1
"कुनै आश्चर्य छैन कि कङ्ग्रेसका गोठालाहरू मात्र स्वतन्त्र मतदानमा मतदान गर्न सक्ने छन्, अबरडेन शहरमा बस्ने मानिसहरूका लागि पनि।",1
"जब सरकारले डण्डा विरूद्ध कानुन लागू गर्यो, छिमेकी अधिकारकर्मीहरूले यसमा मतदान गरे। जब कङ्ग्रेसले एमसीसी पारित गर्यो, त्यसको विरोध गर्ने मानिसहरूले यसमा मतदान गरेनन्। छिमेकी अधिकारकर्मीहरूले डण्डा विरूद्ध कानुन बिर्सेका छैनन्?",1
एक संसदीय अधिकारी भन्नुहुन्छ तपाईँ झूटो बोल्नुहुन्छ र एउटा फड्किएको देख्न सक्नुहुन्न,1
"स्वचालित चक्रको चुनावको नाममा, प्रवक्ताको प्रमुख, लार Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban Ban",1
"अनि पागल मानिसका वंशजहरूलाई हराउनु होस्, तर कङ्ग्रेसलाई जिउँदो राख्नु होस्।",1
"चुनावमा मेयरको हार र संसदीय चुनावमा लाइटम्यानको हारसँगै मानिसहरूले राजनीतिक अन्यायलाई पछ्याउँदैछन् र मानिसहरू कसैले पिउन सक्दैनन् भन्ने स्पष्ट भएको छ। म डेउबाको ईमान्दारीको समर्थक हुँ, तर संसदीय चुनावमा लाइटम्यानको खेल अपमानजनक थियो र उसलाई दण्ड दिनु पर्दछ।",1
ती दुष्ट मानिसहरूलाई दण्ड दिनुहोस्। ती दुष्ट मानिसहरूलाई दण्ड दिनुहोस् जसले परमेश्वरको अनुसरण गर्छन्।,1
उप-बजारमा प्रवेश गर्नुभन्दा पहिले शिक्षकहरूले आफ्नो कामबाट त्यागपत्र दिएका थिए,1
"म सोच्दछु मुम्बईमा मतदान गर्ने मानिस आफ्नै आमा, भाइ, बहिनी र भाइभाइको हत्यारा जस्तै हो।",1
आरेगलाई जाँच गर। तब उसले आरेगलाई शिक्षा दिन सक्छ। तब उसले जान्न सक्छ अनि भविष्यमा पनि जान्न सक्दैन।,1
"यदि राजेंद्र लिन्डेनले मत प्राप्त गरेन भने, यो एउटा सिक्का फ्लिप खेल जस्तै हो जसमा हालको कङ्ग्रेसी जिल्ला, नमूरणजलका प्रमुखहरू बिर्डा आश्रममा गएका वृद्ध भैंसीहरूका छोरा-छोरीहरू हुने छन्। नेतृत्व परिवर्तन गर्नु पर्दछ।",1
डेउबाका अधिकारी पुलिस प्रमुख डाबेदार पोकरेल डेमोक्रेटिक पार्टीका नेता एसवार्ड पोकरेलका नजिकका आफन्त हुन्।,1
नेपालमाथि प्रकाश चम्क्नु एउटा गर्वित सामान्य उपलब्धि हो। यो एउटा राजनीतिक मुद्दा हो जुन कङ्ग्रेसले नेपाल सम्मेलनमा रातो khmerहरूको विजय देखि बनायो।,1
नेपालको मध्य भागमा हिऊँ छ,1
नेपालको राजशाहीको उत्थान र तपाईं जस्तै व्यक्तिलाई नेपाली जनताद्वारा खेदो गर्नेले नेपालको विकास र समृद्धि ल्याउनेछ।,1
"उनी जे भन्नुहुन्छ, उहाँको अभियान वैध छ। यो एउटा अभियान होइन जसले जित्न सक्तैन। यो विजय गर्ने अभियान रेनुको उत्साहले भरिएको अभियान हो।",1
"नेपाली कांग्रेस जब पनि सत्तामा आउँछ, यसले नेपाली नदीको किनारलाई भारतको खुट्टामा राख्न गर्व गर्छ।",1
"अहिले सेथीको पार्टी कारोबार एउटा कम्पनीलाई दिइनेछ जसले आयोगलाई ठूलो सौदा दिन्छ। किन यस्तो मूर्ख कुराहरू गर्नुहुन्छ, जुन नेपाली पार्टी धितोकारको रूपमा नेपालको पहिचानसँग खेलिएको इतिहास हो।",1
"“हे समुद्रका बासिन्दाहरू, तिमीहरू कहाँ छौ? मतदानमा जाऊ। दाखरस पिउनु हुँदैन, रगत लुकाउनु हुँदैन, दाखरस पिउनु हुँदैन, तिमारको अनिकाल लुकाउनु हुँदैन।",1
"म मेरो भाइ पान्डेलाई हेर्न चाहन्छु, उनी एक वरिष्ठ पत्रकार हुन्। उनी भन्छन्, सामाजिक सञ्जालमा मानिसहरूको मतसँग मत भिन्न छ र सामाजिक सञ्जालमा भाईचाराको वातावरण छ।",1
"अब डेमोक्र्याटहरू आउनेछन्, वा स्वतन्त्रहरू आउनेछन्, कसैले पनि देशको बिक्रेतालाई मत दिने छैन, तर केवल ती जसले घाँस खान्छन् मात्र मत दिनेछन् ।",1
आफ्नो परिवारको राजनीतिक जीवन मात्र सुरक्षा गर्न थालिनले देशको र भुटानी जनतालाई उजाड व्यवहार गरिरहेको छ जसरी थालिन र अपमानित मुगाबेले आफ्नो हात पक्रन सकेनन्। धनना बम थापाले आज बुझ्नेछन् कि,1
"सन् १९७९को स्थानीय चुनावमा, देशको पहिलो तर मौन मुद्रा धोइ, अपशिष्ट बाँडफाँड र सूचीमा गिरफ्तारीको अवधि",1
हरियो कुकुरले उसलाई अष्ट्रेलियाको साटोमा मलेशिया जाने भनेर भन्नु भएको हुन सक्छ ।,1
"इङ्गेजको पैसाले पार्टीको नाम ढाक्नेसम्म देश जीवित रहने छैन। अब, संसदको चुनावले पार्टीको वृद्धि हुने सङ्केतहरू देखाउँछ।",1
"मलाई थाहा छैन भन्याले यापमा साँच्चिकै यी कुराहरू जान्थे कि होइन, तर मलाई लाग्छ तपाईं आफ्नो राष्ट्रवादमा गहिरिएर बस्नु पर्दछ। यस प्रकारको आतंकवादको इतिहास भएको मानिस प्रधानमन्त्री हुन सक्दैन। उहाँको अन्तिम अभिव्यक्तिबाट स्पष्ट छ कि उहाँको विरासतको इतिहास छ।",1
देशको नेतृत्वबाट हाम्रो देशवासीको आशा हो जसले हामीलाई घरमा तास खेल्न छोड्छ किनभने पेटको खर्च हुन्छ।,1
"यदि जयशाहीलाई मतदान गणना गर्ने जिम्मेवारी दिइएको भए, देशको प्रत्येक नगरपालिकाले अहिलेसम्म परिणामहरू प्राप्त गरेको हुने थियो।",1
"त्यसबेलादेखि, मेयर कोरिया ပြည်သူ့ गणतन्त्रको कांग्रेसका सदस्य हुनुभएको छ ।",1
"के तिमी भन्छौ कि progressive left, वा progressive left?",1
राष्ट्रको बजेट कसैको रूख वा जमीनको सम्पत्ति होइन जुन उनीहरूले जितेका छन् वा घर पठाउनेका छन्। बजेट एउटै मानिसको पोषक तत्वको अभाव हो। देशको संघीय सरकारी प्रणालीको आलोचकहरूलाई मतदान नियन्त्रण आयोगमा स्पष्टीकरण दिनु पर्दछ।,1
"हाम्रो शत्रु पाकिस्तान हो, माओवादी होइन",1
"कथित बिग पार्टीका डालिट दासहरूले यो जूनमा गर्दैनन्। जुमीराको प्यानलबाट स्वतन्त्र रूपमा चुनिएका बुहारी भन्नुहुन्छ, हामीले अहिले हप्ताको विकास गरिरहेका छौं।",1
यदि उनले चुनावमा माओइवादको शासनको चेतावनी दियो भने हजारौं कामदारहरू फेरि मारिनेछन्,1
"केन्द्रमा टाउको जोड्नु राम्रो हो र गाउँमा भ्यागुता राख्न राम्रो हो, तर तलका कामदारहरूले दानका लागि आगोमा जलिरहेको कृत्रिम सभामा बस्दा टाउको काट्नु पनि राम्रो हो।",1
"त्यहाँ धेरै भिन्नता छ। केही मानिसहरू जंगलमा बस्छन्, केही मानिसहरू बिरातनगर शहरमा बस्छन्, केही मानिसहरू चुनावका लागि आएका छन्, केही मानिसहरू केही दिनसम्म देशमा बस्छन् र केही कांग्रेसीहरू पाँच वर्षसम्म चिच्याइरहेका छन्।",1
"त्यहाँ एक, दुई छैन। त्यहाँ कङ्ग्रेस जस्ता भ्रष्ट महिला बलात्कारीहरू छैनन्, कुनै पनि बलात्कारीहरू छैनन्, कुनै पनि देशको बिक्रेताहरू छैनन्।",1
"भारतपुरमा भएको अन्तिम बैठकमा जहाननाथले उनलाई बताए कि उनीसँग संसदको समर्थन छ, त्यसैले पाँचवटा दलहरू लड्नै पर्छ।",1
"तर नि बेन जस्ता स्वतन्त्र उम्मद्वार्डहरू, जो राजनीतिक दल र यसका नेता म हुँ भनेर सिकाउन योग्य छन्, यी चुनावमा फड्क्नु पर्दछ, ताकि भविष्यमा पनि राजनीतिक दलहरू राम्रो व्यक्तिहरू छान्न बाध्य हुन्छन्।",1
र KPC सैनिकहरूले चुनाव शुद्ध र निष्पक्ष नभएकोमा गुनासो गरिरहेका छन् ।,1
"जनवरी देखि मेसम्म देशका विदेशी सरकारहरू भ्रष्ट र गैरकानूनी भएका छन् भन्ने कुरा भन्न कठिन छैन, त्यसैले मंत्री हान्डी करेवाड़ीको जुत्ता काट्न र राष्ट्रिय बैंकका राज्यपाललाई मंत्रिपरिषदको बैठकबाट निलम्बन गर्न सक्षम हुनुहुन्छ।",1
"""""""""""",1
"सेकरजीले यो ट्वीट सेयर गर्न चाहेको कारण उनी जस्तै व्यापारीहरूले सडकमा चुनावको थकितता वा घाममा पंक्तिमा बस्नुको लाज, यहाँसम्म कि घरमा पनि, मत नदिनेको लागि आलोचना गर्छन्।",1
