original_text,augmented_text,similarity
एमाले उम्मेदवारहरु सघ सोध्नु होला रेलको टिकट खोइपानी जहाज खोइपाईप बाट घरघरमा ग्यास खोइ।स्मार्ट सिटि खोइघर नहुनेलाई घर खोइरोजगार नहुनेलाई रोजगार खोइ हिजो चुनावमा फुलबुट्टे घोषणा पत्र कागतका खोष्टा देखाउदै चुनाव जित्ने न बा सँग यस्को उत्तर छ नत बाका छोराछोरी सँग नै उत्तर छ।,"kandides should ask if they can get a train ticket, get a ship, get gas from a pipeline, get gas from home to home, get a job, get a house, get a job",0.99369305
लोकतन्त्रमा लगाव कस्को चाहि देख्नु भोनजितेको ठाउमा बजेट पठाउदिन भन्नेमाअदालतको इन्द्रजालमा२३ सिटले राजगर्नेमाएकसिटले कर्णालिमा सत्ता हत्याउनेमा वा ४० को थ्रेसहोल्ड हटाएर २०बनाएर दल बिभाजन गर्नेमा अथवा जित्नकै लागि गठवन्धन गर्नेमाओलिले देशलाई अफ्रिका ता लगेका थिएनन त मैया।,"यसले देशलाई अफ्रिकामा पनि लैजाने छैन, उनले budžetaलाई प्रजातान्त्रिकताका लागि भोकाएका मानिसहरूलाई पठाउने छैन, उनले अब्दुल्लाहको सिंहासनमा २३ स्थान हेर्न चाहँदैनन्, एक स्थानले कर्नाल्लामा शक्ति नष्ट गर्नेछ भन्ने कुरा भन्नुहुन्छ, वा पार्टीलाई २० भागमा विभाजन गरेर ४० को थ्रेसहोल्ड हटाउन, वा देशलाई विजयतर्फ डोर्याउनु हुन्न भन्ने कुरा भन्नुहुन्छ ।",0.99863416
ब्रो तिमी एमाले को मान्छे होउ। केपि ओलि कै नेतृत्वमा नेपाल देखि जातिय अतिवाद लाई मसानघाट पुराउने काम भयो। अब एमालेहरले जात को कुरा गर्ने लाज मान यार।जातिय अतिवाद ले माओवादी र बाबुराम गिरोहको मुद्दा हो।यो बिर्सनु भएन।,तर ओलिको नेतृत्वमा नेपालको जातीय कट्टरता मासान गाटमा पुर्याइएको थियो। अब देशको हरेक मानिस जातिको बारेमा बोल्नु लज्जित छ।,0.9985588
कुकुरको बच्चाको आँखा ३० दिनमा खुल्छ तर नेपाली जनताको आँखा ३० बर्ष भयो अझै खुलेको छैन हे दैब,"कुकुरको बच्चाको आँखाहरू ३० दिन भित्र खुला हुन्छन्, तर नेपालीहरूको आँखाहरू ३० वर्षका छन्, तर अझै खुला छैनन्।",0.9977061
सात समुद्र पार बसेर पनि त्यै मतदानका मत विवरण पढ्दै उछलकूद गर्नु पनि भा छ अनि गगनलाई ज्ञान पनि दिनु भा छ। एमाले स्वतन्त्र हुन वास्तवमा गाह्रो छ केदारजी।लगे रहिए,"स्वतन्त्र हुन कठीन छ, केदारजी।",0.9915087
देउवा जी मलाई गठबंधन मन परेका नै छैन त्यसको विरुद्ध मा नी बोली राछु छिट्टै कारबाही गर्न पर्यो प्रभुplease,"म यो सन्धिलाई मन पराउँदैन, तर मैले यसलाई विरूद्ध कुरा गरेको छु। कृपया म चाँडै कार्य गर्नेछु।",0.9978005
चितवनमा काङ्ग्रेस कम्जोर शेरेले बनायो हामी मेयर जित्छौ,"चिट्वान, कङ्ग्रेसका संगीतकार sherryले हामीलाई mayor wins बनाउँदछ",0.99850357
हाम्रो गाउँमा दिपक काका र टौदहमा अशोक बिन्दास उमेदवार वडा अध्यक्ष मा उठ्या छन् र नि आफ्नै तालमा मस्त छन् चुनाव थोप्पो लाग्या देखिन्न दुबै लाई,गाउँमा हाम्रा अग्रज काका र टुडाका अशोक बिन्डासका प्रत्यायोजनहरूले सरकारको अध्यक्षपदमा उभिएका छन् र तिनीहरू स्वयं आनन्द लिन्छन्।,0.99794835
नेकपा एमालेका अध्यक्ष केपी शर्मा ओलीले सत्तारुढ दल नेपाली कांग्रेसले सुशासन र विकासको मार्गमा वाधा खडा गरेको आरोप लगाएका छन् ।,शासक पार्टी नेपाली कांग्रेसले राष्ट्रपति के. शर्मालाई राम्रो शासन र विकासको बाटोमा उभिरहेको आरोप लगाएको छ ।,0.9990414
हैन हौ यि दलसलको जवाफदेहिता पनि नदेखेको हो र भन्या कस्तो काइते तर्क हौ एमाले ले बिध्या सुन्दरलाई असफल भो भनेर जवाफदेही बनेर कर्वाही गर्यो र कि उहाँ सफल मेयर भनेर मन्ने,"होइन, यो डाल्सलको उत्तरदायित्व जस्तो देखिदैन, र सुन्दरको असफलताका लागि उत्तरदायी हुन भन्याको अस्वीकारको तर्क के हो र उसले सफल मेयर बन्न मन पराउँछ भन्ने तर्क के हो?",0.9985727
अरु देशका नेता एजेन्डामा वहस गर्छन हाम्रामा भने अझै यो दलालत्यो वादी उवादीको भ्रम छाडेर सत्ता हत्ताउने ट्याकटिस गर्दैछन् नेपाली जनता अब जाग्नै पर्छ दलको दास नबनीकन बिचार योजना रणनीति भएका उमेदवारलाई भोट हालौ अब फोस्रा दुई पैसे गफ होइन लिखित योजना माग्नुस्,राष्ट्रिय नेताहरू कार्यसूचीमा छन्। हाम्रो मामिलामा अझै पनि डालाइ ल्यामाले लडाइँ गर्नेहरूको मूर्खता त्यागेर सरकारलाई ध्वंश गर्न अभ्यास गरिरहेको छ। अहिले नेपाली जनतालाई मतदानमा जानुपर्छ। एक व्यक्तिसँग प्रचार रणनीति भएको व्यक्तिको लागि मतदान गर्नुहोस्। एक व्यक्तिसँग पार्टी कर्मचारी नभएका व्यक्तिको लागि मतदान गर्नुहोस्।,0.9978734
निर्वाचन नतिजाकाे शिक्षा याे पनि कांग्रेससंगकाे गठबन्धन र तालमेल कम्युनिस्टहरूका लागि बेकार हाे।ओली दाहालनेपालखनाल नेतृत्व छाेडकुनै नयाँ नेता मानेर फेरि कम्युनिस्ट एकता गरआउँने मंसिरकाे चुनाव अघि नै।कांग्रेस बरु लाेकतान्त्रिक गठबन्धनतिर साेच।राजनीति नेचुरल काेर्समा फर्काेस,"चुनावको परिणामले कङ्ग्रेससँग साम्यवादिता र सहकारिताका लागि शिक्षा थिएन। जनवरीको चुनावभन्दा पहिला, जब नेपाल मिनरल नेतृत्वले नयाँ नेतृत्व लियो र साम्यवादितालाई पुनर्गठित गर्यो, कङ्ग्रेस लेकेन्टेरियन सहकारितातर्फ फर्क्यो।",0.9978845
यो ५ बर्षमा एमालेले बाउको बिर्ता झैं स्थानीय सरकार संचालन गरेको छ।फेरि अर्को ५ बर्ष हेपिएर पेलिएर बस्ने कि खुलेर गठबन्धनको लागि काम गर्नेअब त हामीले भोट हालेर जित्यो भने त हाम्रो नि अधिकार हुन्छ।बोल्ने ठाउँ हुन्छ ।भन्छन् त गामतिरका काउँरेसीहरू र आज एमालेको कुरा सुन्ने दिन,"स्थानीय सरकार ५ वर्षसम्म एक रूखको बिमारी जस्तै चलिरहेको छ। यदि हामी अहिले मतदान जित्छौं भने, यो हाम्रो अधिकार हो अर्को पाँच वर्षका लागि गठबन्धनका लागि जीवन र काम गर्ने। त्यहाँ मतदान गर्ने ठाउँ छ।",0.9981062
गठबन्धन पत्ता साफ हुने एऊटै आधार गठबन्धनले पाऊने अत्याधिक मत पत्र बदर हुने र ने क पा ऐमाले धेरै ठाऊँमा बिजयी हुने मतदाता शिक्षा बिना काले काले मिलेर खाऊँ भाले भन्ने नारा फेल हुनेछ र फेरी देशमा सूर्यलाई छेक्न कसैले नसक्ने गहिरो विश्लेषण गरेको छु ।।,"सहयोग खोपिनेछ, उटामा आधारित सहयोग मतदानपत्रहरूद्वारा छाँटिनेछ, नPAD सहयोग धेरै ठाउँहरूमा हराइनेछ, ""वाचक शिक्षा बिना श्यामश्वेत खानु"" घोषणा भस्मिनेछ, र एक पटक फेरि मैले देशमा कोही पनि सूर्य देख्न सक्ने छैन भन्ने गहिरो विश्लेषण गरेको छु ।",0.9981572
कांग्रेस कम्युनिस्ट बनेपछि उसले पनि उनीहरूकै भाषा बोल्छ र बोल्ने अभ्यास गरिरहेको पनि छ। जस्तै अचेल राचपौ बोल्छन्। देउवा र उनका प्रिय मन्त्री पनि बोलिरहेका छन्। कांग्रेसको तीव्र कम्युनिस्टीकरण भइसकेपछि कांग्रेस स्वत फालिन्छ फालिरहनै पर्दैन।,"एक साम्यवादी भए पछि, उनी अखेल राशपोको जस्तै आफ्नै भाषा बोल्छन् र अभ्यास गर्दछन्।",0.998058
मी टूले केशव स्थापितलाई सिध्यायाे अब उनका सर्बाेच्च नेता केपी अाेलीेेलाई पनि सिध्याउने पक्काछ । साेनियाका छाेरा राहुल गान्धीले भारतकाे ऐतिहासिक कांग्रेस पार्टीलाई खाल्डाेमा हाले झैं केपी अाेलीले निर्दलीय पन्चायतकाे सहयाेगी माले पार्टीकाे चिहान खन्दैछन ।,सेन्याका छोरा गांधीले भारतको ऐतिहासिक कांग्रेसलाई नेतृत्व गर्ने पार्टीको चिहान खोप्दैछन् मानौ उनी खाडलमा छन्।,0.99757475
र्याल चुहाउँदै प्रम को कुर्सी मा बसीरहनु भन्दा अब राजनीतिक बिश्रामतर्फ पो ध्यान दिनुपर्ने हो की सभापति ज्यु,प्रामाको कुर्सीमा बस्नु र रेल उठाउनुको साटोमा सभापति जोले उहाँलाई राजनीतिक स्थितिलाई ध्यान दिनु भने।,0.9985653
देउवा सरकारले गर्न बाँकी भनेको बादलमा टालो लाउने काम मात्र हो।,सरकारका लागि बाँकी रहेको एक मात्र कुरा बादलहरूबाट छुटकारा पाउन हो ।,0.9979509
देउवाकि श्रीमतिले आफ्नो मेयर भए पैसो पठाउने नजितेको ठाउँमा पैसो नपठाउने कुरो बास्तबमा के रहेछ कि कतै कांग्रेस बैक लुटेरा माओवादीको संगतमा परेर देश लुट्दै त छैन छानबिन होस,गाउँमा के भइरहेको छ? काङ्ग्रेसको थैलो लुट्नेहरू माओवादीहरूसँग मिलेर देश लुट्दैछन्? हामी अनुसन्धान गरौं।,0.9979213
म्याडम कोमल ओली तपाईंको मुखले गणेशमान सिंहको नाम लिएको सुहाएन कहाँ तपाईं पदको लालसामा चुलोचौको चहार्ने बानी कहाँ गणेशमान सिंह प्रधानमन्त्री पद त्यागेका मानिस उहाँको सन्तानले कहिल्यै मुल विचार परिवर्तन गरेका छैनन् तपाईले राप्रपा बाट एमालेमा जम्प हान्या जसरी,Mada Kamal Oli Your mouth has not taken the name of Ganeshman Singh Where you are in thirst for the post where Ganeshman Singh has left the post of prime minister His children have never changed their minds You have jumped from the country to the country like Hananya,0.99470043
नेपाली जनता चुनावमा देउता आफ्ना भगवानहरू घर दैलोमा आए पछि त मख्ख हिजोसम्म धारे हात लाएर सराप्थे आज तिनैको भजन गाइरहेछन् खुसी हुने चक्लेट पाएर होला उनीहरूलाई के थाहा पांच वर्षमा कति ढाड सेकिन्छ,"जब नेपाली मानिसहरू आफ्नो देवताहरूको ढोकामा आएर चुनाव गर्न आए, तिनीहरू हिजोसम्म आफ्नो हातले शोक मनाइरहेका थिए। आज तिनीहरू आफ्ना गीत गाइरहेका छन्।",0.9975907
मेरो टुइटर काङ्ग्रेस कम्युनिष्ट राजावादी माओवादी गठबन्धन ठगबन्धन स्वतन्त्र सबै को साझा मञ्च हो विचार नमिल्दैमा तपाईं बढ्ता बोल्दै हुनुहुन्छ भन्ने म देउवा परिन र अनफलो पनि गर्दिनँ,मेरो टाइगर कङ्ग्रेस कम्युनिस्ट-क्रान्तिकारी माओइवादी सहसंधि सबैका लागि साझा प्लेटफर्म हो । म सोच्दछु तपाईँ धेरै भन्नु भएको छैन । म जान्दछु तपाईँ धेरै भन्नु भएको छैन ।,0.9981849
मत पत्र च्यात्न आउने मत पत्र पट्याउन नजान्ने एउटा अर्को भोट दिन आउदा जनताले लखेट्ने त्यसपछी आउँछ आफ्नै मतदान केन्द्रमा बागी उम्मेद्बारले जित्नेहरुको गठबन्धन हो यो ।,"यो विद्रोहीहरूको एउटा गठबन्धन हो जसले आफ्नै मतदान केन्द्रमा जित्नेछ, मानिसहरूले अरू मत झूटो गर्न आउँदा लुक्नेछन् र मतपत्रहरू झूटो गर्न आउँने छैनन् भन्ने चाहन्छन्।",0.99827594
म सेती सम्झौताको बिरोध गर्छु । खबरदार गर्लास सम्झौता शेरबहादुर देउवा ।,"म समझौताको विरूद्ध छु । समझौताको प्रतिवेदन सोमबार, जनवरीमा हुन्छ ।",0.997905
रामसीताको गठबन्धन रे हैन देउवा के बोल्दैछन तेसो भय देउबाआर्जुको पनि गठबन्धन हो त हेर्नुस त काङ्रेस सभापतीको चेतनाको स्तर,"उनी जे भन्दैछन् त्यो रामसीको गठबन्धन होइन, यो भीडको गठबन्धन पनि हो। कङ्ग्रेसका सदस्यको चेतनाको स्तर हेर्नुहोस्।",0.9981907
चितवन कांग्रेसले केका लागी संगठन गर्ने प्रचण्डको छोरी जिताऊँन हैट देउवा र रामचन्द्र लाई आऊने प्रतिनिधीसभा चुनाव हारीनछ भन्ने कत्रो डरआजीवन तिमीहरुनै नेता भईराख्ने तिमीहरूले नै जीतीरहनु पर्ने बातकर्ताहै,चीतवान कांग्रेसले रामचंद्र र कांग्रेसका लागि दौडिरहने युरानोरकी छोरी जिताअन हइटमा आउने प्रतिनिधिमण्डलको चुनावको आयोजन गर्ने उद्देश्य के हो?,0.9987603
आज सम्म एमाले माग्नेवाले आतंककारीवाले हरुले हामी नेपालीलाइ कति बर्ष जिउँदो लास बनाये गन्दै छम।,आजसम्म नेपालीहरूलाई मुक्त गर्न माग गर्ने आतंकवादीहरूले हामीलाई बताएका छन् कि नेपालीहरू कति वर्षसम्म मरेका छन्।,0.9964518
२०४८ सालदेखि आजसम्म नेपाली काँग्रेसले नेपाली जनता र देशका लागि गरेकाे कुनै एउटा मात्र उल्लेखनीय काम वताईदिनुस त नेता ज्यू,सन् १९४८ देखि आजसम्म नेपाली कांग्रेसले नेपाली जनता र देशका लागि एक मात्र महत्वपूर्ण कार्य गरेको छ।,0.99884355
सत्तारुढ दलको चुनावी गठबन्धन निर्वाचनकै मजाक राजेन्द्र महतो,सत्तारूढ коалицияको चुनावको बारेमा इन्डेरा राज महतोको व्यंग्य,0.9980973
यो नाम सम्झनुहोस् जगननाथ पौडेल भरतपुर नेपालको वाटरलु बन्छ । भरतपुरमा नेपाली काङ्ग्रेस र माओवादीखाओवादीलाई मेटाइनेछ । जगननाथ पौडेललाई सबै इमान्दार नेपाली तथा स्वदेशी तथा विदेशी शक्ति केन्द्रहरूले साथ दिनुपर्छ । नेपाली कांग्रेसलाई शेरबहादुर देउवाले ध्वस्त पारेको छ,भारतपुरमा नेपालको कांग्रेस र माओवादीहरू नष्ट हुनेछन्। सबै विश्वासी नेपाली तथा आदिवासी तथा विदेशी शक्ति केन्द्रहरूले उनलाई समर्थन गर्नुपर्छ।,0.99854463
अहिले सम्मको मत परिणामले के देखायो भने एमाले सँग बाँकि का दल एक्लै एक्लै भिडेका भए जमानत जफत हुने गरी पछारीने रचन जे होस देउवाले माउवादी र समाजवादिलाई राम्रो भर्याङ बनाउन सफल भए,"अहिलेसम्मको मतदानको परिणामले देखाएको छ कि बाँकी देशसँग बाँकी रहेको दल एक्लै लडेको छ, र जे भए पनि, गायकले देशको माओवाद र समाजवादका लागि राम्रो ढाल निर्माण गर्न सफल भएको छ ।",0.99757576
चुनावी गफ गाउमा पालिका अध्यक्ष ठगबन्धन मा भतिज उम्मेदवार रहेछ मैले उस्लाई भोट हाल्दिन भन्ने निस्चित छ कारण सरकार को जागिरे भएर उस्ले गरेका तमाम कामहरु फेहरिस्त छ्न सङ्गै मेरो सहकर्मी कलम वाला मित्र लाई सोधे पुर्व पश्चिम कसरी मिल्न सक्यो बोले राजनीति मा यस्तै हुने रहेछ,"मलाई डर छ कि म उहाँको लागि मतदान गर्ने छैन किनभने उनी सरकारी कर्मचारीको रूपमा गरेका सबै कार्यहरू अनुसूचित गरिएका छन् । जब मेरो सहकर्मीले एउटा कलम भएको मित्रलाई सोधे, उनले भने, ""पूर्व पश्चिम कसरी एकसाथ मिल्दछ?"" उनले भने, ""राजनीतिमा उस्तै हुनेछ ।""",0.997871
देउवा मन पर्न छोड्यो अब उपयुत्त पात्रको पर्खाईमा छु,म राम्रो क्यारेक्टरको खोजीमा छु,0.99676067
यी हनुमान कण र तीनका मिडियाले पाेष्टिने नतिजामा सबैमा एमाले अघि भएकाे मात्र देखिन्छ । ए मुजी हाे हाल्छाै भने प्राप्त सबै नतिजा हाल न । लाष्टमा आउने नतिजा सबैकाे एकै हाेईन एक छिनलाई किन मुतकाे न्यानाेमा रमाएकाे,"हानुमान कान र तीन मिडियाले प्राप्त गरेको सबै परिणामहरूमा सबै भन्दा अगाडि देखिन्छन्। यदि ए विजेता भए, तब तिनीहरूले प्राप्त गरेको सबै परिणामहरू होइनन्।",0.99697554
ओलीको पार्टीले जिते भोलि पनि त्यही हालत हुन्छ देउवा,"पार्टीले भोलि चुनाव जित्छ, भोलि त्यही हुन्छ",0.9976035
प्रधानमन्त्री एवं नेपाली कांग्रेसका सभापति शेरबहादुर देउवाले केपी ओलीको तानाशाही प्रवृत्ति रोक्न आफूहरूले गठबन्धन गरेको बताएका छन् ।,तथा नेपालकी प्रधानमन्त्री तथा कांग्रेसका सभापतिले के.पी.को तानाशाहीलाई रोक्न तिनीहरू एकजुट भएका छन् भन्ने बताए ।,0.9981709
गठबन्धनले हार्ने कारण १ कमजोर मुद्दा २बलियाको बिरुद्ध गठबन्धन मनोवैज्ञानिक हार ३ बहु दल बहु नेता बहु स्वार्थ ४ आपासी लाप्पा मतदानमा लोप्पा ५ दलगतगुटगतव्याक्तिगतअन्तरघात ६ मतदान नगर्ने संख्या धेरै हुनसक्छ ७ धेरै भोट रद्द हुन्छन् ८एमाले राप्रपामा यो समस्या छैन।,सङ्गठन हारेको कारण १ कमजोर मुद्दा २ बालिया विरुद्ध सङ्गठनको मनोवैज्ञानिक हार ३ बहुदलीय बहुदलीय नेता बहु-हिती ४ लाप्पा मतदानमा लोप्पाको विपत्ति ५ पक्ष-पक्षीय gridlock ६ गैर-वाचकहरूको सङ्ख्या धेरै हुन सक्छ ७ धेरै मत रद्द गरिएको छ ८ लाप्पा मतदानमा यो समस्या छैन ।,0.9985242
जिन्दगी र गर्मी दिन प्रतीदिन नेपाली फिल्म्हरु जस्तै worst हुदै छ।,"जीवन दिन दिन चाँडै खराब हुँदै जान्छ, नेपाली चलचित्रहरू जस्तै।",0.99762136
नेपाल ब्रिटेन डट कम यूके टक सो मा बा का बरिस्ट दास वा चम्चाले एक्लै हाम्रो एमाले चुनाब लडेको भनेर जोडले खोकेछननेपालमा बा ले खोक्ने ऊस्तै यता पनि खासमा झेालेहरू झन एक नम्बर दास रहेछन हैट राजनितिक बिचराको चेतना गाईमाले एमाले,"नेपालमा बा एक प्रमुख सेवक हुन्, विशेष गरी जालाल जस्तै।",0.9955457
नैतिकता विचार र इमान्दारिताको राजनीति गर्न खोज्नुभाको हो भने यो लज्जास्पद हारको नैतिक जिम्मेवारी लिंदै आजै अध्यक्ष पदबाट राजिनामा गरेर अरु सक्षम व्यक्तिलाई नेतृत्व हस्तान्तरण गर्दिनुस् परिवर्तन सम्भव छ तर तपाइंको नेतृत्व मा अहँ सम्भब छैन,"यदि राजनीतिमा नैतिकता र ईमान्दारी नै हो भने, आज सभापतित्वबाट त्यागेर अन्य सक्षम मानिसहरूलाई नेतृत्व सुम्पेर यो skandalous नोक्सानको नैतिक उत्तरदायित्व लिनुहोस् । परिवर्तन सम्भव छ, तर तपाईँको नेतृत्वमा सम्भव छैन ।",0.99827397
र्याप गित भनेर जथाभावि मनपरि बोल्नेलाई पनि कसैले मेयर बनाउछ,केही जसले र्याप गीत भन्न मन पराउँछन् उनी पनि मेयर हुन्,0.9984475
धादिङमा नेकपा माओवादी केन्द्रका कार्यकर्ताले बजाइदिएछन काँग्रेसिलाइनीलकण्ठ नगरपालिका ६ का काँग्रेस उम्मेदवार भुपेन्द्र कुमार श्रेष्ठ गम्भीर घाइते,कङ्ग्रेसका प्रत्यायोजन भुपेन्द्र कुमार श्रेष्ठ को कङ्ग्रेसिक जिल्ला ६ मा जजजानमा माओवादी केन्द्रका अधिकारकर्मीहरूले गम्भीर रूपले चोट पुर्याए,0.9985506
देउवा र प्रचण्डको चाउरे पिरती धेरै दिन टिक्दैन सुरेन्द्र पाण्डे,"तुर्की-अफगान पक्षले क्षेत्रीय स्थितिबारे छलफल गरे सायकल बमले दुई Afghans मार्यो, wounds १०",0.99667096
ब्रेकअप पछि पनि भुपु मायालुको नामको झल्को आए जस्तै भुतपुर्व कठपुतलि प्रधानमन्त्री माकुने लाई सम्मान नपुगेर पाटि नै छोडेर गए पनि सुर्य चिन्हमा भोट माग्ने बानिचहि हटेको रहेनछ,"विच्छेद पछि पनि भुपू मायालुको नाम अगाडि आयो, किनभने भुपू काटपुटलीले प्रधानमन्त्री मकुनेलाई सम्मान गर्न असफल भयो र पछाडि छोडियो, तर सूनी चिन्हमा मतदान बाकस परिवर्तन भएको छैन",0.99847203
कांग्रेस माओवादीले आफै खाने गरेको राज्यकोषबाट एमालेले बुढा बुढीलाई दुईचार हजार भत्ता बाँडेकोले बुढाबुढीले भोट एमालेलाई दिन्छन्। कांग्रेस र माओवादीले खाडिमा लखटेका युवाहरुका श्रिमतिले पनि भोट एमालेलाई दिन्छन्। कांग्रेस र माओवादि के ले चुनाव जित्छन्,कङ्ग्रेस र माओइवादीले लासी युवा वर्गबाट पनि माओइवादीको लागि मत दिन्छन्। कङ्ग्रेस र माओइवादीले चुनाव जित्दछन्,0.99834126
नाम मात्रैकाे अदालत भएझैं नाम मात्रैकाे निर्वाचन आयाेग छ टुलुटुलु हेरेर बस्ने,एउटा अदालतको रूपमा मात्र नाउँ राख। एउटा चुनावको रूपमा मात्र नाउँ राख।,0.9955401
नपा १३ घटना बारे काङ्ग्रेस कार्यकर्ताले कसरी मतपत्र खोसे पिडित आमाको भनाई,कङ्ग्रेसकी महिला पी १३ घटनाबारे के भन्छिन्,0.99718064
२०६२ देखी अहिले सम्म भर्स्टाचारी ठग नेता हरु लाई चिन्न नसक्ने नेपाली जनता गधा जस्तो लाग्छ मलाई,सन् १९६२ देखि अहिले सम्म नेपाली मानिसहरूले वेष्टाकारीको आन्दोलनका नेताहरूलाई चिन्दैनन्। मलाई तिनीहरू गधाहरू जस्तै देखिन्छन्।,0.9978102
एमाले राप्रपा मिल्दा एमाले राजाबादि हुने रे अनि काङ्ग्रेस माअाेबादि मिल्दा नि काङ्ग्रेस काे हतियार हुनु पर्ने,यदि तपाईंले सरकारलाई भेट्नु भयो भने तपाईं राजा हुनुहुनेछ। यदि तपाईंले कङ्ग्रेसलाई भेट्नु भयो भने तपाईं कङ्ग्रेसको हतियार हुनुहुनेछ।,0.9954403
आफ्नो पार्टीले निर्वाचन जिते युवालाई मलेसिया पठाउने र नजिते बजेट रोक्ने धम्कीले कांग्रेसको नीति स्पष्ट भएको उनले बताए ।,उनले कङ्ग्रेसको नीति स्पष्ट छ भन्ने बताए: पार्टीले आफ्ना निर्वाचित युवाहरूलाई मलेशियामा पठाउँछ र निर्वाचित नभएकाहरूको बजेटलाई रोक्दछ ।,0.9983973
देश बनाउने दल एमालेलाई भाेट दिउ । पन्चमुखे ठगबन्धन कम्पनीलाई चाेट दिउ ।,राष्ट्रिय समूहलाई संघीय कोषमा ल्याउनु होस् । अग्रणी दूरसंचार कम्पनीलाई संघीय कोषमा ल्याउनु होस् ।,0.99491376
वर्तमान राजनीतिको सबभन्दा गीरेको नेता गगन थापा एत्तिको फटा मान्छे नेपाली राजनितिमा थिएनन् यस अघि,हालको राजनीतिक नेता नीतापा पहिले नेपालको राजनीतिमा त्यस्तो मूर्ख थिएनन्।,0.9985796
एमाले ले बेन्क फोर्दै मान्छे मार्दै भारत को पुजा गर्दै हिन्नु पर्थ्यो।,उनी भारतको प्रशंसा गीत गाउँदै हुनुहुन्थ्यो। एउटा मानिसलाई बन्च बजाएर मार्दै गरेको प्रशंसा।,0.9977667
के कोर सिटीमा बस्नेचाहिँ कांग्रेस र एमालेको दास हो उनीहरूले जे भन्यो त्यसैमा भोट हाल्ने हाम्रो विवेक छैन,"यदि तिमीहरू कोर शहरमा बस्छौ भने, तिमीहरू कङ्ग्रेस र कङ्ग्रेसका सेवक हौ। हामीसँग तिनीहरूले भनेका कुराहरू अनुसार मतदान गर्ने ज्ञान छैन।",0.9968228
माओवादी पार्टी नै होईन कांग्रेसले घोषणापत्र कपी गर्यो देउवा कुहिएको लौ via,"partija is not the Maoists, but the Congress has hijacked the declaration",0.9958608
जबसम्म ड्याङ् ह्याङ्ग दाईले २४ जना निब्बीहरु जम्मा पारेर दाई भन्दै रुदै गरेको भिडीयो हालेर नेपाली फिल्मलाई माया गर्नुपर्यो भनेर अनुरोध गर्दैनन् तब सम्म फिलिम यत्रो नी हेरिदैन,अन डङ ह्याङ डेले २४ निब्बीहरूलाई भेला गरेर नेपाली चलचित्रलाई मन पराउनु भनी सोधेसम्म तिनीहरूले चलचित्र हेर्न सक्तैनन्।,0.99849427
जस्तो बूढो त्यस्तै बुढी देउवा आर्जु कमेडी थुक्क,"बूढो जस्तै बूढो, अर्जु कोमेडी थुक",0.997667
धनगढीमा एमालेका सागरबसन्तेकिस्नेहरुले समेत स्वतन्त्र आँपमा भोट हालेछ्न कांग्रेसका भेलु बाजेहरुको भने अन्तरघात गर्ने पुरानै बानी हो खासै अचम्म मान्नु पर्दैन,"कुनै आश्चर्य छैन कि कङ्ग्रेसका गोठालाहरू मात्र स्वतन्त्र मतदानमा मतदान गर्न सक्ने छन्, अबरडेन शहरमा बस्ने मानिसहरूका लागि पनि।",0.99739575
एमाले सरकारले गुठी बिरोधी कानुन ल्याउँदा आन्दोलन गर्ने नेवारी समुदायले एमालेलाई भोट हाल्ने कांग्रेसले MCC पास गराउँदा बिरोध गर्ने जमातले कांग्रेसलाई भोट हाल्ने छैन त रमाईलो गुठी बिरोधी कानुन नेवारले बिर्सेका छन् छैनन् होला,"जब सरकारले डण्डा विरूद्ध कानुन लागू गर्यो, छिमेकी अधिकारकर्मीहरूले यसमा मतदान गरे। जब कङ्ग्रेसले एमसीसी पारित गर्यो, त्यसको विरोध गर्ने मानिसहरूले यसमा मतदान गरेनन्। छिमेकी अधिकारकर्मीहरूले डण्डा विरूद्ध कानुन बिर्सेका छैनन्?",0.99818325
अर्थमन्त्रीमाथि खनिँदै एमाले सांसद अधिकारीले भने तपाईं ब्रम्हलुट गर्दै हुनुहुन्छ फड्के किनाराका साक्षी बन्दैनौँ,एक संसदीय अधिकारी भन्नुहुन्छ तपाईँ झूटो बोल्नुहुन्छ र एउटा फड्किएको देख्न सक्नुहुन्न,0.99784297
